,Unnamed: 0,Time,Tweet,User,Location,Retweets,Likes,Sentiment,sentiment
263,15,2022-11-23 23:21:14+00:00,Hey ⁦@LeaderMcConnell⁩. First Mehmet Oz and now ⁦@HerschelWalker⁩. You sure know how to pick Senate candidates who reside in states other than the ones they are running to represent. Did you forget to read the qualification rule book? https://t.co/6Ure0wUMwh,bibliojoan,,0,0,4,4
264,16,2022-11-23 23:16:01+00:00,@LeenerTep @WTPAreTheNews @gorskon @step_withers @DiedSuddenly_ @elonmusk Doctors aren't immune to grifting. Look at Mehmet Oz.,skohayes,Kansas,0,1,0,0
265,17,2022-11-23 23:15:24+00:00,"@ReverendWarnock @HerschelWalker Pennsylvanians came through with denying NJ resident Mehmet Oz the Pennsylvania Seat in the U.S. Senate. If we were able to do this in PA, then Georgians can do the same with denying Texas resident Herschel Walker the Georgia seat in the U.S. Senate.  
#VoteWarnock",ThatABoy10,,2,8,4,4
266,18,2022-11-23 23:10:19+00:00,.@GOP candidate Mehmet's Oz's Senior Adviser⬇️for his governor's race in Pennsylvania. Guaranteed to have NOT read the Four Gospels. https://t.co/jHSvEhTDEw,CultrHack,"London, but on the move",2,11,0,0
267,19,2022-11-23 23:08:43+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",stacichelle,,28,0,0,0
268,20,2022-11-23 23:07:06+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,jamisek1,Washington state,120,0,0,0
269,21,2022-11-23 23:05:01+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",VisionR50,"United States,",13,0,4,4
270,22,2022-11-23 22:54:32+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",anotherAKGorman,,24,0,4,4
271,23,2022-11-23 22:49:53+00:00,"@SarahTheHaider Left, obviously. And it's not hypothetical; we had that fight in the 1860s and the right lost bigly. But sure, if you fancy a fire team of Donald Trump, Mehmet Oz, and Tucker Carlson, you go with that.",IdiotTracker,,0,5,0,0
272,24,2022-11-23 22:47:42+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,cooltxchick,"El Paso, TX",120,0,0,0
273,25,2022-11-23 22:47:12+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",nelsonomicon,United States,24,0,4,4
274,26,2022-11-23 22:41:01+00:00,@GiuseppiEdward @JimmeryRanda @IAPolls2022 My last comment. Lets not forget Mehmet Oz and Don Bolduc also. I am sure that you and I want the same things for this country. And we will continue supporting who we want to lead us forward. My mind will not change about who I will support.,Justplainbob1,NY State,0,0,4,4
275,27,2022-11-23 22:40:13+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,NickKave,State of Confusion,120,0,0,0
276,28,2022-11-23 22:39:49+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,MaggieMay6405,"Pennsylvania, USA",120,0,0,0
277,29,2022-11-23 22:39:08+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,WontCaveDave,,120,0,0,0
278,30,2022-11-23 22:32:26+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",rleas,florida,13,0,4,4
279,31,2022-11-23 22:29:45+00:00,"Todd left to go to poker &amp; called to let me know that a Mehmet Oz sign had blown into our yard &amp; he “I’m sure you don’t want it there because ,… it looks like, you know” &amp; I immediately went out to put it in the trash where it belongs. I’m glad he understands. 😌",JennyLu_Who,"FollowTheCoordinatesExactly, PA",0,4,4,4
280,32,2022-11-23 22:29:26+00:00,"@TristanSnell So when Walker the Prop loses Georgia, he can disappear forever to his home state, much like MEHmet Oz did.",WhoWhatWTF,Here and Now,1,0,0,0
281,33,2022-11-23 22:24:41+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",TexanSad,,13,0,4,4
282,34,2022-11-23 22:24:38+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",Antonia99219423,"Fort Bliss, TX",13,0,4,4
283,35,2022-11-23 22:24:02+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,denver_rose,"Frederick, CO",120,0,0,0
284,36,2022-11-23 22:19:23+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",Rabidreader1970,Houston,24,0,4,4
285,37,2022-11-23 22:14:34+00:00,@TristanSnell When Josh Hawley and Mehmet Oz are your role models on how to represent a state. Not the one you live in - just pick a state. Any state.,ducksinmypool,Someplace I don’t read DMs ,3,76,4,4
286,38,2022-11-23 22:06:41+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",SanchoP85903660,"Middle Earth, USA",23,0,4,4
287,39,2022-11-23 22:05:09+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",kedoolin,"Tucson, AZ",28,0,0,0
288,40,2022-11-23 22:01:45+00:00,@TristanSnell Why is Walker running in Georgia if he lives in Texas? @GOP  How is this legal? Another Mehmet Oz? I think so. Outcome? Doomed to FAIL.#HershelWalker,eastwestdevotee,,0,0,0,0
289,41,2022-11-23 21:53:45+00:00,"So. Walker is pulling an Mehmet Oz scheme. He's a carpetbagger.
No wonder he doesn't say how he's going to help Georgians. https://t.co/HD0OySyLHN",Layna2802Rose,,0,0,0,0
290,42,2022-11-23 21:48:26+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",RMaiden10,,23,0,4,4
291,43,2022-11-23 21:44:48+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",SusanLeeMuir3,United States,23,0,4,4
292,44,2022-11-23 21:38:14+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",fosveny,,24,0,4,4
293,45,2022-11-23 21:35:02+00:00,"""Mr. Trump was so weak that his hand-picked candidate for the open Senate seat in Pennsylvania, Dr. Mehmet Oz, got drubbed by a guy who suffered a stroke over the summer and could barely utter a coherent sentence,"" writes @josephcurl. 

https://t.co/NpRTjoJygB",WashTimesOpEd,"Washington, D.C.",0,2,0,0
294,46,2022-11-23 21:32:01+00:00,@DWUhlfelderLaw Got his tips from Mehmet Oz.,Laithiluin,,0,0,0,0
295,47,2022-11-23 21:30:27+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",PattyMarvel,"Cleveland, Ohio",24,0,4,4
296,48,2022-11-23 21:30:23+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",Lori78986851,,28,0,0,0
297,49,2022-11-23 21:22:22+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Rawkqueen1,"California, USA",23,0,4,4
298,50,2022-11-23 21:21:44+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,Timothy77490700,United States,120,0,0,0
299,51,2022-11-23 21:19:59+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,denisev8,"Oak island, NC",120,0,0,0
300,52,2022-11-23 21:18:18+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,TrumpWatchNews,"Florida, USA",120,0,0,0
301,53,2022-11-23 21:18:06+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Internetbiz911,"Owen Sound, Ontario",23,0,4,4
302,54,2022-11-23 21:17:32+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",okieandokwit,"Oklahoma, USA",28,0,0,0
303,55,2022-11-23 21:16:37+00:00,@DWUhlfelderLaw The mehmet oz effect.,Bheck1356Heck,,0,0,4,4
304,56,2022-11-23 21:14:25+00:00,"@DWUhlfelderLaw Ask Mehmet Oz, I am sure one of Walkers handlers did.",jimathegeek,"oakley, CA",0,0,4,4
305,57,2022-11-23 21:09:42+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,GildingChaos,"Willow Creek, EA ",120,0,0,0
306,58,2022-11-23 21:07:36+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,lynagn,"San Francisco, CA",120,0,0,0
307,59,2022-11-23 21:06:19+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",BairdDefay,,24,0,4,4
308,60,2022-11-23 21:03:01+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Lawgirl318,,23,0,4,4
309,61,2022-11-23 20:58:37+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",zephyrzeitgeist,"Labelle, FL",24,0,4,4
