,Unnamed: 0,Time,Tweet,User,Location,Retweets,Likes,Sentiment,sentiment
254,78,2022-11-22 16:50:38+00:00,"RT @blockedfreq: Had Mandela Barnes not barely lost in a heartbreaker in WI, Dems would likely only be slight underdogs to keep the Senate…",DCBunkerJr,,18,0,0,0
255,79,2022-11-22 16:30:40+00:00,"Seeing Mandela Barnes get almost 48% of the vote in a place like Port Washington and winning precincts in Mequon ... lol, wild",TheMagicConCh19,"Wisconsin, USA",0,2,4,4
256,80,2022-11-22 16:16:36+00:00,"RT @blockedfreq: Had Mandela Barnes not barely lost in a heartbreaker in WI, Dems would likely only be slight underdogs to keep the Senate…",SFCTree,Behind you,18,0,0,0
257,81,2022-11-22 15:38:26+00:00,Wisconsin really missed out on a great senator this election. Hopefully Mandela Barnes runs again in 2028.,Fortnimas,inside your walls,0,0,0,0
258,82,2022-11-22 14:47:27+00:00,I hate Mandela Barnes even more now for losing https://t.co/cBpsyFxBiK,omidG9,,0,0,0,0
259,83,2022-11-22 14:33:28+00:00,"@SenatorBaldwin You're a worthless demoncrat senator who can't acknowledge this was a hate crime and black people can be racists and bigots too. Just like ""done nothin"" mandela barnes who calls women he finds ugly ratchets and white people saltines.",DP70264479,,0,0,0,0
260,84,2022-11-22 13:40:55+00:00,"RT @RNCResearch: Mandela Barnes wants to DEFUND the police. 

Vote accordingly, Wisconsin. https://t.co/lG3BI6iwBS",Sorenson047,,64,0,0,0
261,85,2022-11-22 12:57:29+00:00,@kylegriffin1 @MSNBC Mandela Barnes only lost because of racism...,random_blackcat,"Las Cruces, NM",0,0,0,0
262,86,2022-11-22 11:53:57+00:00,"I am still furious that Mandela Barnes wasn't supported better. That seat was very clearly winnable with Evers there too, and the math is a lot, lot better for the Senate with him there. NC to some degree too, but come on. Look at the hopes people put on *Florida* instead. https://t.co/69Jh6ffWXn",HydeVoltyge,Virginia,0,4,4,4
263,87,2022-11-22 10:38:44+00:00,RT @iamchanteezy: Even came after Mandela Barnes https://t.co/MLQOY6qxjw,RobertL_Watson,U.S.A.,7,0,4,4
264,0,2022-11-23 23:13:33+00:00,RT @Simon_El_Gato__: Just saw a Tony Evers/Mandela Barnes/Josh Kaul sign next to a farm in western Wisconsin. I love midwestern rurals man,Pinoyadjacent32,Ohio,3,0,4,4
265,1,2022-11-23 23:10:08+00:00,RT @Simon_El_Gato__: Just saw a Tony Evers/Mandela Barnes/Josh Kaul sign next to a farm in western Wisconsin. I love midwestern rurals man,ActuallyIceFire,,3,0,4,4
266,2,2022-11-23 23:07:16+00:00,RT @Simon_El_Gato__: Just saw a Tony Evers/Mandela Barnes/Josh Kaul sign next to a farm in western Wisconsin. I love midwestern rurals man,MWPolitics101,"Holland, MI",3,0,4,4
267,3,2022-11-23 22:01:30+00:00,@LeftRightEA Mandela Barnes was the only Dem who could have lost to RonJon this year.,mrJoshKunkel,"Columbus, OH",0,1,0,0
268,4,2022-11-23 21:19:23+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",dix_reloaded,,19,0,4,4
269,5,2022-11-23 20:59:15+00:00,@schlagteslinks Imagine if Wisconsin dems picked someone other than Mandela barnes,GreenwaldIraq,Somewhere in New Jersey,0,0,4,4
270,6,2022-11-23 20:44:44+00:00,"RT @AdamParkhomenko: Republican Ron Johnson who celebrated the Fourth of July in Moscow, Russia is very upset this brand new Senate poll ou…",devchino,"Davis, CA",12220,0,0,0
271,7,2022-11-23 20:17:35+00:00,"@RebeccaKKatz @MargieOmero But in the Wisconsin Senate race, ""crime"" was a proxy for ""race.""  Republican ads were effective in driving down Mandela Barnes' favorables.  This was partly because there were a lot more of them than Barnes' campaign could put up early in the fall.",Zathras3,"Wisconsin, USA",0,0,0,0
272,8,2022-11-23 20:03:58+00:00,"@WizGargalon @D0m1n8tor ""low intelligence because of his beliefs"" doesn't make any sense.

Mandela Barnes is in fact a racist Black Nationalist. He hates Whites, even calls White people racial slurs on Twitter.",ElonFan35759172,The Free State of Florida,0,1,0,0
273,9,2022-11-23 19:32:22+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",God_Of_Ohio,ohio,19,0,4,4
274,10,2022-11-23 19:19:20+00:00,@CTIronman @SarahAnnRhoades @abureid1 @varadmehta Somehow I doubt mandela barnes was who he wanted.  But the difference is democrat leaders don't hate their base the way mcconell does. So if Schumer doesn't get who he wants he makes the best of it and tries to win.,ob1156,,0,0,0,0
275,11,2022-11-23 18:53:08+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",Jamesooonnn,Ecbatana,19,0,4,4
276,12,2022-11-23 18:53:04+00:00,"@ElonFan35759172 @D0m1n8tor Mark robinson is in fact low intelligence because of his beliefs

And mandela barnes isnt a racist black nationalist, so that would be a lie",WizGargalon,"Ohio, USA",0,1,0,0
277,13,2022-11-23 18:39:23+00:00,WE CAN NEVER FORGET THAT!  MANDELA BARNES SHOULD HAVE HAMMERED RON JOHNSON WITH THIS DAILY.  DEMOCRATS ARE TOO SOFT ON THEIR OPPONENTS https://t.co/G5Yl55HLaH,dizzle_que,"Cleveland, OH",0,1,4,4
278,14,2022-11-23 18:18:18+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",SFCTree,Behind you,19,0,4,4
279,15,2022-11-23 17:37:27+00:00,"@WizGargalon @D0m1n8tor Herschel Walker demonstrably is below-average intelligence though. Robinson isn't. 

Likewise for Mandela Barnes. I wouldn't call him r-tarded, bc he isn't. Instead I'd call him out for being a racist Black Nationalist.",ElonFan35759172,The Free State of Florida,0,1,0,0
280,16,2022-11-23 17:30:30+00:00,"@Jeffdc5 Mandela Barnes (taking extreme positions like abolish ice/defund police). 

Running candidates like Fetterman (outperformed Biden) is how you win many more seats (I mean to overcome the pulling a shotgun on a black man). Lamb running as a D ensures OZ win...",wordpower2018,USA,0,0,4,4
281,17,2022-11-23 17:30:11+00:00,"@IvyPopulist @cowboy41319 @NickyFrank30 Mandela Barnes (taking extreme positions like abolish ice/defund police). 

Running candidates like Fetterman (outperformed Biden) is how you win many more seats (I mean to overcome the pulling a shotgun on a black man). Lamb running as a D ensures OZ win...",wordpower2018,USA,0,0,4,4
282,18,2022-11-23 16:13:38+00:00,@PoliticPug he is Mandela Barnes's #1 Hater tho,syka620,"Philadelphia, PA",0,2,0,0
283,19,2022-11-23 15:44:17+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",rileyfrommanila,MNL ,19,0,4,4
284,20,2022-11-23 15:08:43+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",Prolemasses,EML2,19,0,4,4
285,21,2022-11-23 14:29:35+00:00,RT @torriangray: I don’t understand the whining about Mandela Barnes. He won a primary where he was hugely outspent and it wasn’t close. Yo…,pragmatistsftw,"Brooklyn, NY",6,0,0,0
286,22,2022-11-23 14:22:29+00:00,RT @NicholsUprising: “We didn’t get over the finish line this time. But I know this movement that has meant so much to all of us will keep…,BlerdMommy,"Westside, Chicago.",20,0,0,0
287,23,2022-11-23 14:16:00+00:00,"@trump45_maga @notlarrysabato Mandela Barnes, who previously pushed to defund the police, lost to the completely nutty Ron Johnson while Tony Evers won. Also an Oregon Congressional candidate who beat a moderate incumbent in the primary to name just a few.",Arlington_Dad,"Arlington, VA",0,0,0,0
288,24,2022-11-23 14:11:10+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,Butterc47949591,,10,0,4,4
289,25,2022-11-23 14:04:26+00:00,RT @NicholsUprising: “We didn’t get over the finish line this time. But I know this movement that has meant so much to all of us will keep…,stacydavisgates,"Seeking Justice, IL",20,0,0,0
290,26,2022-11-23 13:59:11+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,NicholsUprising,"Wisconsin, USA",10,0,4,4
291,27,2022-11-23 13:50:31+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",ActuallyIceFire,,19,0,4,4
292,28,2022-11-23 10:25:58+00:00,RT @NicholsUprising: “We didn’t get over the finish line this time. But I know this movement that has meant so much to all of us will keep…,sociojen,Capitalist Hellscape,20,0,0,0
293,29,2022-11-23 08:46:47+00:00,"@MattBoxer94 I am not saying that I support racism.

my point is that we are not there yet...we will be there, but in the meantime, we should focus on winnable candidates.

Mandela Barnes, unfortunately, is not the one; at least not for Wisconsin.",samuel_s_chin,"Vancouver, British Columbia",0,0,0,0
294,30,2022-11-23 08:14:13+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",AlexanderBrewis,,19,0,4,4
295,31,2022-11-23 08:09:18+00:00,RT @torriangray: I don’t understand the whining about Mandela Barnes. He won a primary where he was hugely outspent and it wasn’t close. Yo…,rileyfrommanila,MNL ,6,0,0,0
296,32,2022-11-23 07:15:19+00:00,"Nobody:
Wisconsin Republican Endorsements: MANDELA BARNES IS SPREADING MORE THAN JUST PEANUT BUTTER ‼️😵‍💫😳😾😭🤬😔 HE WANTS TO MAKE PAYING TAXES ILLEGAL 👺😰",cheyvenables1,squingo bingo,0,2,0,0
297,33,2022-11-23 07:06:13+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",lfldefender,,19,0,4,4
298,34,2022-11-23 06:46:10+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",ElBLogan,"Hilltop - Tacoma, WA",19,0,4,4
299,35,2022-11-23 06:22:22+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",CTDemocrat8,The Nutmeg State,19,0,4,4
300,36,2022-11-23 06:20:13+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,GuitarSunCat,"Milwaukee, Wi",10,0,4,4
301,37,2022-11-23 05:56:41+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",PappasFan,"Monroe County, Michigan",19,0,4,4
302,38,2022-11-23 05:53:05+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,Byronik,America's Finest City,10,0,4,4
303,39,2022-11-23 05:49:51+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,straitarrow10,"Shelton, WA",10,0,4,4
304,40,2022-11-23 05:49:47+00:00,@EricMGarcia @schlagteslinks i have no idea why Mandela Barnes wasn't an object of the act blue train's affection given how much RonJon is hated,leftistlitwick,"San Diego, CA",0,34,0,0
305,41,2022-11-23 05:45:18+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,coyotelobo1,,10,0,4,4
306,42,2022-11-23 05:44:26+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",AnonymousLeftie,"Durham, NC, USA",19,0,4,4
307,43,2022-11-23 05:41:13+00:00,RT @NicholsUprising: “We didn’t get over the finish line this time. But I know this movement that has meant so much to all of us will keep…,EL1421,"Nevada, USA",20,0,0,0
308,44,2022-11-23 05:40:41+00:00,Mandela Barnes on keeping the faith https://t.co/RdDduGAtl0,KatrinaNation,New York,10,42,4,4
309,45,2022-11-23 05:38:28+00:00,"Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what could have been..... https://t.co/AhzPL5m43M",schlagteslinks,,19,357,0,0
310,46,2022-11-23 05:10:53+00:00,Mandela Barnes was incredibly weak in rural Wisconsin. It's worth pondering why.,CautiousLefty,Dimension D,0,20,0,0
311,47,2022-11-23 02:45:15+00:00,"@troycoverdale @andkenbr @bdquinn Seriously, Mandela Barnes and Fetterman are equivalent of, at most, someone like Pat Toomey- pretty hardcore ideologue who nevertheless operates within the general scope of observable reality.",notabanderite,,0,0,4,4
312,48,2022-11-23 02:24:48+00:00,"RT @TheOtherMandela: Thank you to every person who committed to fighting for better. Together, we’re going to continue to persevere. To org…",Fam4Fun,"California, USA",317,0,4,4
313,49,2022-11-23 02:24:17+00:00,"RT @rp_kearney: i know you can’t judge candidates without factoring in their states’ partisan lean, buuuut the amount of ink spilled on “Ti…",IanJJamison,"Madison, WI",2,0,0,0
314,50,2022-11-23 02:09:38+00:00,"@davidgi81141955 We’re All 😪- Especially when U👀⬆️Quality of these Nominees ! Cheri Beasley, Tim Ryan, Mandela Barnes, Admiral Mike Franken who ran 🚫Chuck Grassley, in Iowa - Val Demings, in FL - These were All, Cream Of The Crop Nominees ! Stacey Abrams, 
Beto - Hard pressed 2find Better 🇺🇸💎",BonnieRawson4,,0,0,0,0
315,51,2022-11-23 01:59:31+00:00,@mattyglesias Be sure to bring up Mandela Barnes losing to an incumbent with higher unfavorables than cockroaches,jake_chem,"Harrisonville, MO",0,0,4,4
316,52,2022-11-23 01:58:28+00:00,@CautiousLefty Mandela was left out to dry in the final month. If the 70 million sent to Demmings ( who lost by 17 ) was sent to Barnes he would've won.,Yeets09237278,"New York, USA",0,7,0,0
317,53,2022-11-23 01:58:14+00:00,@PhoneLazy Well RonJohn did that. Now Evers was a considerably more moderate option than Mandela Barnes ; it might simply be the explanation,CTIronman,"Connecticut, USA",0,2,4,4
318,54,2022-11-23 01:55:50+00:00,"@bdquinn Maybe Mandela Barnes and Fetterman, but even then.",andkenbr,"São Paulo, Brasil",0,0,0,0
319,55,2022-11-23 01:52:49+00:00,"@leftistlitwick @PoliticPug There wasn't a single general election poll in PA in which Oz had &lt;50% unfavorables and Fetterman's polling lead was always ahead of Warnock's.

You avoid the wall for not being a Mandela Barnes/Tony Evers doomer though",schlagteslinks,,0,3,0,0
320,56,2022-11-23 01:50:44+00:00,@lxeagle17 Money that would have been better spent on Mandela Barnes,HumanSeasons,This Shore,0,0,4,4
321,57,2022-11-23 01:49:43+00:00,@NilesGApol It depends who beats her in a primary. I certainly don’t think a Mandela Barnes candidate would win.,mikemoto1,"Fort Worth, TX",0,3,4,4
322,58,2022-11-23 01:43:08+00:00,RT @torriangray: I don’t understand the whining about Mandela Barnes. He won a primary where he was hugely outspent and it wasn’t close. Yo…,CooperDoyle1,U.S.,6,0,0,0
323,59,2022-11-23 01:27:00+00:00,"i know you can’t judge candidates without factoring in their states’ partisan lean, buuuut the amount of ink spilled on “Tim Ryan: The Rust Belt Democrat REBORN?!” versus, say, Mandela Barnes coming within 1 point of toppling a GOP incumbent, is…at least a little interesting! https://t.co/V5mOEMnIcB",rp_kearney,"Washington, DC",2,13,4,4
324,60,2022-11-23 01:05:24+00:00,@RevDrBarber I am particularly saddened by the loss of Mandela Barnes in Wisconsin to an especially noxious and suspect incumbent.,nikosleverenz,"Honolulu, HI",0,5,0,0
325,61,2022-11-23 00:14:54+00:00,@realTuckFrumper I agree.  I don't believe Ronanon won over Mandela Barnes.,Anjimomof4,Rural Wisconsin,0,0,0,0
326,62,2022-11-22 23:34:52+00:00,"RT @Ferric242: @theodictator Consider that Dems have been repeatedly punished for running progressives candidates by the electorate, I disa…",ellchicago,Chicago,1,0,4,4
327,63,2022-11-22 23:17:18+00:00,"@Lawlorbrendans @Ryan_Radd Don't get me wrong, Mandela Barnes was a terrible Senate candidate, and Katie Hobbs ran one the worst Gubernatorial campaigns in recent memory.",JT45570901,"Grand Rapids, MI",0,3,0,0
328,64,2022-11-22 23:00:05+00:00,If her election was 'rigged' then I say Ron Johnson's election was rigged &amp; Mandela Barnes actually won... https://t.co/dfFpEBkCRa,TheOrigFRODO,Wisconsin,0,0,4,4
329,65,2022-11-22 22:58:03+00:00,"@dddale Still delusional I'm afraid...
If Mandela Barnes had pulled that crap on Ron Johnson, GOP heads would be exploding. #hypocrites",TheOrigFRODO,Wisconsin,0,1,0,0
330,66,2022-11-22 22:54:02+00:00,"I miss getting 5 texts a day from Mandela Barnes.
I thought he cared. 🤣🤣🤣",NojTatanka,right here,0,0,0,0
331,67,2022-11-22 22:49:48+00:00,RT @torriangray: I don’t understand the whining about Mandela Barnes. He won a primary where he was hugely outspent and it wasn’t close. Yo…,nikicaga,"Serbia, The 52nd State",6,0,0,0
332,68,2022-11-22 22:30:55+00:00,@LiraLoudmouth If only there were some clear difference between Mandela Barnes and the other two that we could chalk this up to. Maybe just one thing… Nope - I can’t picture what that might be. &lt;/sarcasm&gt;,SeannieBoss,"Madison, WI, USA",0,0,4,4
333,69,2022-11-22 22:28:01+00:00,"@theodictator Consider that Dems have been repeatedly punished for running progressives candidates by the electorate, I disagree with your premise. Mandela Barnes lost a very winnable race against Ron Johnson because of his defund the police past.",Ferric242,,1,15,0,0
334,70,2022-11-22 21:53:24+00:00,"I don’t understand the whining about Mandela Barnes. He won a primary where he was hugely outspent and it wasn’t close. You’ve got to run with who you’ve got, not who you’d like to run with. The Dems could have and should have supported him more.",torriangray,,6,121,0,0
335,71,2022-11-22 21:17:47+00:00,@JamesSkoufis I wrote many postcards for you and totally agree with what you are feeling. You will make a great President some day! I was so disappointed Matt Castilli lost also. The Wisconsin Dems are also really out of touch. Mandela Barnes &amp; Brad Pfaff should have won easily.,LSteine93410671,"Evanston, IL, Madison WI ",0,0,0,0
336,72,2022-11-22 19:34:02+00:00,"So proud of Mandela Barnes for calling out Ron Johnson for his opposition to abortion rights, opposition to raising the $7.25/hour federal minimum wage, his support for cutting Social Security/Medicare &amp; his vote in favor of trump's tax cut for the rich &amp; large corporations.",santo_aol,USA,0,0,4,4
337,73,2022-11-22 19:24:30+00:00,"@RevDrBarber I agree 100% . Gary Chambers in LA asked people to picture a Senate with black faces: himself, Charles Booker, Val Demings, Mandela Barnes, Cheri Beasley etc. They clearly didn’t get as much support as other democrats. It’s very concerning to me as it was to you.",EllenCanavan2,,0,5,4,4
338,74,2022-11-22 18:27:23+00:00,@LGMandelaBarnes @WisconsinDOT Happy Thanksgiving to you and yours LG Mandela Barnes. 💙,kerkman_terry,,0,0,4,4
339,75,2022-11-22 17:52:49+00:00,"@ZerlinaMornings @ZerlinaMaxwell @msshanitarenee Well, you sure didn't show up in Milwaukee County AGAIN and because of that Mandela Barnes lost to QAnon Ron.

Thanks for ""fixing"" it AGAIN just like in 2016 whe you didn't show up to ""fix"" it and Trump took WI.

Yeah, thanks an effing a lot for ""fixing"" it. 🤦‍♀️",lizmckenzie55,"Milwaukee, WI",0,0,4,4
340,76,2022-11-22 17:23:40+00:00,"RT @TheOtherMandela: Thank you to every person who committed to fighting for better. Together, we’re going to continue to persevere. To org…",Felipem2706,21 (he/him),317,0,4,4
341,77,2022-11-22 16:54:35+00:00,RT @iamchanteezy: Even came after Mandela Barnes https://t.co/MLQOY6qxjw,dan_bynum,"Denver, CO",7,0,4,4
342,78,2022-11-22 16:50:38+00:00,"RT @blockedfreq: Had Mandela Barnes not barely lost in a heartbreaker in WI, Dems would likely only be slight underdogs to keep the Senate…",DCBunkerJr,,18,0,0,0
343,79,2022-11-22 16:30:40+00:00,"Seeing Mandela Barnes get almost 48% of the vote in a place like Port Washington and winning precincts in Mequon ... lol, wild",TheMagicConCh19,"Wisconsin, USA",0,2,4,4
344,80,2022-11-22 16:16:36+00:00,"RT @blockedfreq: Had Mandela Barnes not barely lost in a heartbreaker in WI, Dems would likely only be slight underdogs to keep the Senate…",SFCTree,Behind you,18,0,0,0
345,81,2022-11-22 15:38:26+00:00,Wisconsin really missed out on a great senator this election. Hopefully Mandela Barnes runs again in 2028.,Fortnimas,inside your walls,0,0,0,0
346,82,2022-11-22 14:47:27+00:00,I hate Mandela Barnes even more now for losing https://t.co/cBpsyFxBiK,omidG9,,0,0,0,0
347,83,2022-11-22 14:33:28+00:00,"@SenatorBaldwin You're a worthless demoncrat senator who can't acknowledge this was a hate crime and black people can be racists and bigots too. Just like ""done nothin"" mandela barnes who calls women he finds ugly ratchets and white people saltines.",DP70264479,,0,0,0,0
348,84,2022-11-22 13:40:55+00:00,"RT @RNCResearch: Mandela Barnes wants to DEFUND the police. 

Vote accordingly, Wisconsin. https://t.co/lG3BI6iwBS",Sorenson047,,64,0,0,0
349,85,2022-11-22 12:57:29+00:00,@kylegriffin1 @MSNBC Mandela Barnes only lost because of racism...,random_blackcat,"Las Cruces, NM",0,0,0,0
350,86,2022-11-22 11:53:57+00:00,"I am still furious that Mandela Barnes wasn't supported better. That seat was very clearly winnable with Evers there too, and the math is a lot, lot better for the Senate with him there. NC to some degree too, but come on. Look at the hopes people put on *Florida* instead. https://t.co/69Jh6ffWXn",HydeVoltyge,Virginia,0,4,4,4
351,87,2022-11-22 10:38:44+00:00,RT @iamchanteezy: Even came after Mandela Barnes https://t.co/MLQOY6qxjw,RobertL_Watson,U.S.A.,7,0,4,4
352,0,2022-11-23 23:13:33+00:00,RT @Simon_El_Gato__: Just saw a Tony Evers/Mandela Barnes/Josh Kaul sign next to a farm in western Wisconsin. I love midwestern rurals man,Pinoyadjacent32,Ohio,3,0,4,4
353,1,2022-11-23 23:10:08+00:00,RT @Simon_El_Gato__: Just saw a Tony Evers/Mandela Barnes/Josh Kaul sign next to a farm in western Wisconsin. I love midwestern rurals man,ActuallyIceFire,,3,0,4,4
354,2,2022-11-23 23:07:16+00:00,RT @Simon_El_Gato__: Just saw a Tony Evers/Mandela Barnes/Josh Kaul sign next to a farm in western Wisconsin. I love midwestern rurals man,MWPolitics101,"Holland, MI",3,0,4,4
355,3,2022-11-23 22:01:30+00:00,@LeftRightEA Mandela Barnes was the only Dem who could have lost to RonJon this year.,mrJoshKunkel,"Columbus, OH",0,1,0,0
356,4,2022-11-23 21:19:23+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",dix_reloaded,,19,0,4,4
357,5,2022-11-23 20:59:15+00:00,@schlagteslinks Imagine if Wisconsin dems picked someone other than Mandela barnes,GreenwaldIraq,Somewhere in New Jersey,0,0,4,4
358,6,2022-11-23 20:44:44+00:00,"RT @AdamParkhomenko: Republican Ron Johnson who celebrated the Fourth of July in Moscow, Russia is very upset this brand new Senate poll ou…",devchino,"Davis, CA",12220,0,0,0
359,7,2022-11-23 20:17:35+00:00,"@RebeccaKKatz @MargieOmero But in the Wisconsin Senate race, ""crime"" was a proxy for ""race.""  Republican ads were effective in driving down Mandela Barnes' favorables.  This was partly because there were a lot more of them than Barnes' campaign could put up early in the fall.",Zathras3,"Wisconsin, USA",0,0,0,0
360,8,2022-11-23 20:03:58+00:00,"@WizGargalon @D0m1n8tor ""low intelligence because of his beliefs"" doesn't make any sense.

Mandela Barnes is in fact a racist Black Nationalist. He hates Whites, even calls White people racial slurs on Twitter.",ElonFan35759172,The Free State of Florida,0,1,0,0
361,9,2022-11-23 19:32:22+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",God_Of_Ohio,ohio,19,0,4,4
362,10,2022-11-23 19:19:20+00:00,@CTIronman @SarahAnnRhoades @abureid1 @varadmehta Somehow I doubt mandela barnes was who he wanted.  But the difference is democrat leaders don't hate their base the way mcconell does. So if Schumer doesn't get who he wants he makes the best of it and tries to win.,ob1156,,0,0,0,0
363,11,2022-11-23 18:53:08+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",Jamesooonnn,Ecbatana,19,0,4,4
364,12,2022-11-23 18:53:04+00:00,"@ElonFan35759172 @D0m1n8tor Mark robinson is in fact low intelligence because of his beliefs

And mandela barnes isnt a racist black nationalist, so that would be a lie",WizGargalon,"Ohio, USA",0,1,0,0
365,13,2022-11-23 18:39:23+00:00,WE CAN NEVER FORGET THAT!  MANDELA BARNES SHOULD HAVE HAMMERED RON JOHNSON WITH THIS DAILY.  DEMOCRATS ARE TOO SOFT ON THEIR OPPONENTS https://t.co/G5Yl55HLaH,dizzle_que,"Cleveland, OH",0,1,4,4
366,14,2022-11-23 18:18:18+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",SFCTree,Behind you,19,0,4,4
367,15,2022-11-23 17:37:27+00:00,"@WizGargalon @D0m1n8tor Herschel Walker demonstrably is below-average intelligence though. Robinson isn't. 

Likewise for Mandela Barnes. I wouldn't call him r-tarded, bc he isn't. Instead I'd call him out for being a racist Black Nationalist.",ElonFan35759172,The Free State of Florida,0,1,0,0
368,16,2022-11-23 17:30:30+00:00,"@Jeffdc5 Mandela Barnes (taking extreme positions like abolish ice/defund police). 

Running candidates like Fetterman (outperformed Biden) is how you win many more seats (I mean to overcome the pulling a shotgun on a black man). Lamb running as a D ensures OZ win...",wordpower2018,USA,0,0,4,4
369,17,2022-11-23 17:30:11+00:00,"@IvyPopulist @cowboy41319 @NickyFrank30 Mandela Barnes (taking extreme positions like abolish ice/defund police). 

Running candidates like Fetterman (outperformed Biden) is how you win many more seats (I mean to overcome the pulling a shotgun on a black man). Lamb running as a D ensures OZ win...",wordpower2018,USA,0,0,4,4
370,18,2022-11-23 16:13:38+00:00,@PoliticPug he is Mandela Barnes's #1 Hater tho,syka620,"Philadelphia, PA",0,2,0,0
371,19,2022-11-23 15:44:17+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",rileyfrommanila,MNL ,19,0,4,4
372,20,2022-11-23 15:08:43+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",Prolemasses,EML2,19,0,4,4
373,21,2022-11-23 14:29:35+00:00,RT @torriangray: I don’t understand the whining about Mandela Barnes. He won a primary where he was hugely outspent and it wasn’t close. Yo…,pragmatistsftw,"Brooklyn, NY",6,0,0,0
374,22,2022-11-23 14:22:29+00:00,RT @NicholsUprising: “We didn’t get over the finish line this time. But I know this movement that has meant so much to all of us will keep…,BlerdMommy,"Westside, Chicago.",20,0,0,0
375,23,2022-11-23 14:16:00+00:00,"@trump45_maga @notlarrysabato Mandela Barnes, who previously pushed to defund the police, lost to the completely nutty Ron Johnson while Tony Evers won. Also an Oregon Congressional candidate who beat a moderate incumbent in the primary to name just a few.",Arlington_Dad,"Arlington, VA",0,0,0,0
376,24,2022-11-23 14:11:10+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,Butterc47949591,,10,0,4,4
377,25,2022-11-23 14:04:26+00:00,RT @NicholsUprising: “We didn’t get over the finish line this time. But I know this movement that has meant so much to all of us will keep…,stacydavisgates,"Seeking Justice, IL",20,0,0,0
378,26,2022-11-23 13:59:11+00:00,RT @KatrinaNation: Mandela Barnes on keeping the faith,NicholsUprising,"Wisconsin, USA",10,0,4,4
379,27,2022-11-23 13:50:31+00:00,"RT @schlagteslinks: Imagine if these images had included Mandela Barnes and Cheri Beasley instead of Tim Ryan and Val Demings. Oh, what cou…",ActuallyIceFire,,19,0,4,4
380,28,2022-11-23 10:25:58+00:00,RT @NicholsUprising: “We didn’t get over the finish line this time. But I know this movement that has meant so much to all of us will keep…,sociojen,Capitalist Hellscape,20,0,0,0
